path,text
Dataset/asr_calls_2_val/4/f6/37d977152a1a.wav,да пошёл ты
Dataset/asr_calls_2_val/4/f7/65d8d288c3d8.wav,я в курсее я в курсе но при этом при этом
Dataset/asr_calls_2_val/4/f7/a76543c0b450.wav,если обещал
Dataset/asr_calls_2_val/4/f7/e694efa6e550.wav,подполковник сычёв
Dataset/asr_calls_2_val/4/f7/f19beb701f99.wav,хорошо приезжай
Dataset/asr_calls_2_val/4/f8/06ae71ac2cd2.wav,а вы кто такой
Dataset/asr_calls_2_val/4/f8/b407d1d7a729.wav,ну я вам всё рассказал что вам больше ввв надо от меня
Dataset/asr_calls_2_val/4/f9/9b2cc8427891.wav,магдэд
Dataset/asr_calls_2_val/4/fa/3d3dd2cec0fe.wav,рулит всем есть условности например ааа система восприятияя мира через
Dataset/asr_calls_2_val/4/fb/a9ffa68d3d77.wav,мы тебе блять жопу надерём бля плётками бля узнаешь
Dataset/asr_calls_2_val/4/fb/e943733ee83a.wav,в кабинет тридцать четвёртый в понедельник
Dataset/asr_calls_2_val/4/fd/1f15ecf87d98.wav,я манал вообще тебя по полной программе
Dataset/asr_calls_2_val/4/fd/342e3d77c6ac.wav,помоему это твой дедушка
Dataset/asr_calls_2_val/4/fd/34a106ddbc4f.wav,и слышно на радио
Dataset/asr_calls_2_val/4/fd/4ae8aab586f0.wav,самарской области
Dataset/asr_calls_2_val/4/fd/4c9d13a2e1fa.wav,шампанска в магазинь
Dataset/asr_calls_2_val/4/fd/be3ed148b055.wav,пошёл ка ты по дальше дружок ты чё взялся названивать то а
Dataset/asr_calls_2_val/4/fd/e1684647e2a7.wav,вот она мне показала сиськи
Dataset/asr_calls_2_val/4/fd/f879b12172bc.wav,василий василич
Dataset/asr_calls_2_val/4/fe/ae8bccc8244d.wav,а вы знаете что я сам белечев
Dataset/asr_calls_2_val/4/fe/d3d934058f6f.wav,подъехал туда чтобы тебе морковку начистить
Dataset/asr_calls_2_val/4/ff/621ba213644c.wav,я октябрьский комиссариат дежурный заболотный начальнику второго отделения прибыть в триста четырнадцатый кабинет в понедельник
Dataset/asr_calls_2_val/4/ff/88e379193835.wav,а мне уже это три часа уже названивает
Dataset/asr_calls_2_val/4/ff/b60e6696cd7a.wav,если будешь пердить я тя в унитаз на хуй скоро скрою
Dataset/asr_calls_2_val/4/ff/fb1fa3943712.wav,кирочная двадцать четыре
Dataset/asr_calls_2_val/5/00/0f953de7c226.wav,нет потому что я с ним поругался я на него наорал сказал что я ему морду разобью
Dataset/asr_calls_2_val/5/00/1ce69245ddaa.wav,кто вы такой
Dataset/asr_calls_2_val/5/00/39c3cf98d185.wav,я октябрьский комиссариат дежурный заболотный
Dataset/asr_calls_2_val/5/00/421373750f3a.wav,во всех органов вплоть до эээ петровки двадцать восемь
Dataset/asr_calls_2_val/5/00/c431e05066bf.wav,а звонокто мне приходит почемуто
Dataset/asr_calls_2_val/5/01/82ad8b0f85ca.wav,и ты будешь у этого хуепутала сосаать
Dataset/asr_calls_2_val/5/01/d0a2618886f8.wav,а вы попали в государственный пенсионный фонд позвоните отдел обращений граждан вам скажут куда обратиться тридцать один двадцать четыре сорок семь
Dataset/asr_calls_2_val/5/01/d60b65d3f0b5.wav,ну гнида блять твоя лена шлюха проститутка гнида ебаная
Dataset/asr_calls_2_val/5/01/f60c96a9efb8.wav,понятные вещи мы говорим
Dataset/asr_calls_2_val/5/02/207e21f5d92c.wav,у меня пенсия тридцать тыщ
Dataset/asr_calls_2_val/5/02/a895bc240790.wav,к букину в триста четырнадцатый кабинет прибыть к начальнику второго отделения
Dataset/asr_calls_2_val/5/02/c2dcb9a77068.wav,кончая крематорием
Dataset/asr_calls_2_val/5/02/dc0822a28438.wav,начальнику второго отделе разрешите запишу
Dataset/asr_calls_2_val/5/03/6c21c6facf1a.wav,ошиблись с воронежского номера да звонишь
Dataset/asr_calls_2_val/5/03/78fb07516bd4.wav,объясните мне пожалуйста
Dataset/asr_calls_2_val/5/03/b308794809cb.wav,их не обслуживаем
Dataset/asr_calls_2_val/5/04/a1c46d0d5693.wav,от тебя ничего не хочу это ты мне названиваешь а не я к тебе зва названиваю
Dataset/asr_calls_2_val/5/04/c3cbcda647f4.wav,не вот смотри я тебе объяснил почему почему я тебе так сказал
Dataset/asr_calls_2_val/5/04/cfd851502575.wav,увидел
Dataset/asr_calls_2_val/5/05/46a1489e36fc.wav,странная скажем так
Dataset/asr_calls_2_val/5/05/5afa62955c63.wav,а потому что я всех теперь скалкой бью которые заходят ко мне
Dataset/asr_calls_2_val/5/05/5ca2b41e7e15.wav,секундочку щас ва что вы хотели
Dataset/asr_calls_2_val/5/05/8ee618a53598.wav,чё надо
Dataset/asr_calls_2_val/5/05/cef6b714e00a.wav,я октябрьский комиссариат дежурный заболотный
Dataset/asr_calls_2_val/5/06/34b809c3dbbd.wav,да конечно
Dataset/asr_calls_2_val/5/06/68a1b0882e4e.wav,награды
Dataset/asr_calls_2_val/5/06/7945754c09f2.wav,ну кому вы звоните
Dataset/asr_calls_2_val/5/06/c8181551782f.wav,ты кто вообще такой
Dataset/asr_calls_2_val/5/07/059428872f42.wav,ты чё сука такая блять буш
Dataset/asr_calls_2_val/5/07/4bc8009e5717.wav,это самое нельзя подумать что тебе пятнадцать лет
Dataset/asr_calls_2_val/5/07/72800b0714e4.wav,и что я ему должна сказать
Dataset/asr_calls_2_val/5/08/857ddeb802fb.wav,я представился оперативный дежурный
Dataset/asr_calls_2_val/5/08/8b832ed17523.wav,не знаю я такого
Dataset/asr_calls_2_val/5/09/23f7b45a602d.wav,да кого вы
Dataset/asr_calls_2_val/5/09/258c103c7138.wav,машину блядь я не езжу на машинах на хуй такие принцы как я ездят
Dataset/asr_calls_2_val/5/09/97c888e787ba.wav,где там этот какой тамм удар наносится юридический юридический удар
Dataset/asr_calls_2_val/5/0a/11da8d83d6ca.wav,начальнику второго отделения прибыть в областной военкомат в понедельник
Dataset/asr_calls_2_val/5/0a/55c5c2ab445a.wav,дежурный серафимович
Dataset/asr_calls_2_val/5/0a/eb2f114680c9.wav,это нельзя битьто его он сам он щас заявление напишет он может на вас
Dataset/asr_calls_2_val/5/0b/98c738c714c4.wav,скорее всего в милицию тебе надо
Dataset/asr_calls_2_val/5/0b/b87594737f80.wav,очень приятно полковник демьянов
Dataset/asr_calls_2_val/5/0b/eba32bf85884.wav,не знаю в любом сюда мне больше не звони
Dataset/asr_calls_2_val/5/0c/2d24716e99f2.wav,а ты в очко любишь
Dataset/asr_calls_2_val/5/0c/8603c6514693.wav,валентина петровна здравствуйте вы меня узнали
Dataset/asr_calls_2_val/5/0d/7c12edd570f4.wav,мы ведь и вам не звонили ничего ничего не передавали
Dataset/asr_calls_2_val/5/0d/7e9590f84300.wav,путину
Dataset/asr_calls_2_val/5/0e/6883fdbb3a09.wav,не я понимаю так может быть какието недоразумения я не понимаю вообще чёрные кроссовки
Dataset/asr_calls_2_val/5/0e/69de5f4f3129.wav,прикрывается да
Dataset/asr_calls_2_val/5/0e/840d041b0a82.wav,полковник горьянов
Dataset/asr_calls_2_val/5/0e/8a42abbf6c19.wav,дарморец
Dataset/asr_calls_2_val/5/0e/c4b980f38161.wav,бывают такие
Dataset/asr_calls_2_val/5/0f/108d30382067.wav,ну всё молодец дальше что
Dataset/asr_calls_2_val/5/0f/51fc693add8d.wav,двенадцатого девятнадцатого
Dataset/asr_calls_2_val/5/0f/6eff82cde69b.wav,я и возьму
Dataset/asr_calls_2_val/5/0f/d952b1af60c5.wav,за исключе эээ за исключением из базы данных нуждающихся в жилье
Dataset/asr_calls_2_val/5/0f/e838e51fd08d.wav,как по какому
Dataset/asr_calls_2_val/5/10/2c069bdc7fa6.wav,я вас снимаю с дежурства
Dataset/asr_calls_2_val/5/10/79bbef392126.wav,я я вообщето просто спросил
Dataset/asr_calls_2_val/5/10/f8484c820f69.wav,холодно мне в пальте
Dataset/asr_calls_2_val/5/11/3aac06d39cd2.wav,я тут из из общества ананистов дальше что
Dataset/asr_calls_2_val/5/11/bae4ecb6a0d7.wav,устроит такая вот
Dataset/asr_calls_2_val/5/12/2b8b17286efc.wav,позвони ей позвони
Dataset/asr_calls_2_val/5/12/aed08a39dcf9.wav,какойто хрен звонит эээ тут там требует от начальника второго отдела
Dataset/asr_calls_2_val/5/13/0b6175235ebe.wav,какой сторож вы
Dataset/asr_calls_2_val/5/13/a212a4a16631.wav,мы какого города
Dataset/asr_calls_2_val/5/13/d13700051599.wav,девять три три восемь три
Dataset/asr_calls_2_val/5/13/dc44a0381951.wav,ну а мы в пензенской области сидим у нас пенза
Dataset/asr_calls_2_val/5/14/216af1f22667.wav,вы откуда вообще звоните
Dataset/asr_calls_2_val/5/14/3306fbc4eef3.wav,нуу ты слышал о чём я тебе спросил
Dataset/asr_calls_2_val/5/14/42ec26a4409e.wav,заяц михаил иваныч
Dataset/asr_calls_2_val/5/14/4f7aaf298688.wav,вы находитесь в главном меню
Dataset/asr_calls_2_val/5/15/c42c44414745.wav,второго деления
Dataset/asr_calls_2_val/5/15/e4b9635edee3.wav,его выебли с милиции
Dataset/asr_calls_2_val/5/16/21e56304c2d2.wav,не ври
Dataset/asr_calls_2_val/5/16/ce1645ab941c.wav,девятнадцать нольноль
Dataset/asr_calls_2_val/5/16/f14839a01ed1.wav,в данный момент я заинтересована почему в финансовой стороне эээ потому что
Dataset/asr_calls_2_val/5/16/fe0c5f20d02f.wav,подожду
Dataset/asr_calls_2_val/5/17/a1d3744b84f6.wav,алло помощник дежурного
Dataset/asr_calls_2_val/5/17/c717f9678fe2.wav,шестую бригаду
Dataset/asr_calls_2_val/5/17/e4c25508626c.wav,а что я должна понять скажите
Dataset/asr_calls_2_val/5/18/53ecc78ecfed.wav,майор филатов замначальника штаба эээ вы попали в войсковую часть
Dataset/asr_calls_2_val/5/18/bfd88fc3fef2.wav,кто передал
Dataset/asr_calls_2_val/5/19/15b1d9cd83fe.wav,областной военкомат
Dataset/asr_calls_2_val/5/19/d8f1763f1361.wav,красногвардейского района города
Dataset/asr_calls_2_val/5/1a/1fae8903953b.wav,да хорошо
Dataset/asr_calls_2_val/5/1a/85dbe6d509e4.wav,я полковник в первую очередь
Dataset/asr_calls_2_val/5/1a/ec495ca19137.wav,да это сделали
Dataset/asr_calls_2_val/5/1c/438e55e4f389.wav,день сурка смотрел бля отвалился пиздюк
Dataset/asr_calls_2_val/5/1c/ecc63e205686.wav,ну звонят да ха ха ха ха ха ха и какуюнибудь ересь начнут пока я
Dataset/asr_calls_2_val/5/1d/363d41571a42.wav,так это её жених да
Dataset/asr_calls_2_val/5/1d/58cb19e99926.wav,мужчинаа можно артёма
Dataset/asr_calls_2_val/5/1d/81d32a566a60.wav,наверно был день рыбака
Dataset/asr_calls_2_val/5/1d/ca40c1ced45c.wav,забавно
Dataset/asr_calls_2_val/5/1d/cf6689d55ab6.wav,ну шо против железная логика не попрешь
Dataset/asr_calls_2_val/5/1e/25fa76fd8f4c.wav,а как мы можем на этот номер телефона звонить если ты нам его не давал
Dataset/asr_calls_2_val/5/1e/5897457b2891.wav,а у вас нетуу оборудования да
Dataset/asr_calls_2_val/5/1e/b920327fe3fa.wav,представляю что да
Dataset/asr_calls_2_val/5/1f/846fbff1d620.wav,нет ты мне скажи чё ты хочешь а
Dataset/asr_calls_2_val/5/1f/985d98b935b8.wav,вам скучно вам может службу спасения они с вами поговорят
Dataset/asr_calls_2_val/5/1f/a84b5d83fa29.wav,лишь в записи ну в принципе я думаю это не страшно какая разница
Dataset/asr_calls_2_val/5/1f/fa7d175e7948.wav,нет вы ошибаетесь
Dataset/asr_calls_2_val/5/20/97765c2380b2.wav,я начальник армыула
Dataset/asr_calls_2_val/5/20/a02f12a838ca.wav,мне даже стыдно говорить что я сторож
Dataset/asr_calls_2_val/5/20/b5d0545f205d.wav,девятнадцать сорок шесть
Dataset/asr_calls_2_val/5/20/ffbbaa20c032.wav,я ничего не хочу
Dataset/asr_calls_2_val/5/21/1f84e27fa935.wav,не берёт
Dataset/asr_calls_2_val/5/21/db348a706acb.wav,это по японски
Dataset/asr_calls_2_val/5/21/e66cb75ace14.wav,позвоните в областной военкомат
Dataset/asr_calls_2_val/5/22/c44ca9e7e7cc.wav,щас секундочку
Dataset/asr_calls_2_val/5/22/e0ea96ce9843.wav,так что суда тебе
Dataset/asr_calls_2_val/5/23/27dcb68d77ff.wav,завтра до завтра ты поплатишься хорошо
Dataset/asr_calls_2_val/5/23/3a08dfe44dac.wav,кого они крутили на своих радиостанциях
Dataset/asr_calls_2_val/5/23/3e49efe95597.wav,ну вы куда звонитто
Dataset/asr_calls_2_val/5/23/60343542e8bc.wav,а не фига себе старая я тя помоложе наверно буду лет на десять
Dataset/asr_calls_2_val/5/23/ee0c52a9792c.wav,мы бы хотели пригласить вас на открытие нашего клуба
Dataset/asr_calls_2_val/5/24/92322ee0c347.wav,там есть дежурный
Dataset/asr_calls_2_val/5/24/d821a5bf16a7.wav,вот а значит мы сейчас собираемся так сказать подавать коллективный иск и мне нужно как бы я не знаю консультация или что по вот тому вопросу который собственно
Dataset/asr_calls_2_val/5/24/f66ebffbdbdf.wav,нашей общей победы
Dataset/asr_calls_2_val/5/25/2e185667f96f.wav,конченый вафлёр блять законченный бля
Dataset/asr_calls_2_val/5/25/366f21b6c0af.wav,а ты арию выучил
Dataset/asr_calls_2_val/5/25/b31590cf5ff3.wav,или штраф наложат или вообще на пятнадцать суток посадят
Dataset/asr_calls_2_val/5/26/6027f0d68158.wav,от успенки до меня далеко
Dataset/asr_calls_2_val/5/26/9e9561bd8466.wav,ферганская один у нас находится миронова пятьдесят восемь
Dataset/asr_calls_2_val/5/26/eae14d1dfc05.wav,полпятого утра
Dataset/asr_calls_2_val/5/26/f8f64709b0a8.wav,к району
Dataset/asr_calls_2_val/5/27/0a63d6835344.wav,я твой сторож
Dataset/asr_calls_2_val/5/27/cb23321d2352.wav,хотя бы по какимто их
Dataset/asr_calls_2_val/5/27/e1aef6c49327.wav,было справедливости больше мне кажется
Dataset/asr_calls_2_val/5/28/5158b3ae8e82.wav,ну в общемм эээ смесь рокнролла с шансоном эээ однозначно и с попсой
Dataset/asr_calls_2_val/5/28/9ac2ae80e8c8.wav,что нужно выпил по пути дом когда от борисовны шёл
Dataset/asr_calls_2_val/5/29/4c0845983b05.wav,военкомат дежурный
Dataset/asr_calls_2_val/5/29/6e57b2179e4c.wav,или как его блядь заряжать его умеешь
Dataset/asr_calls_2_val/5/29/c3ecb7532e04.wav,калиниченко моя фамилия а ваша
Dataset/asr_calls_2_val/5/29/c4f798ccc867.wav,крысильев александр василич
Dataset/asr_calls_2_val/5/29/cfa7e3a418ae.wav,у тебя четырнадцать
Dataset/asr_calls_2_val/5/29/df340c331e2f.wav,я не исключаю такую возможность
Dataset/asr_calls_2_val/5/2a/5f09eb47c3a7.wav,я вас просто хотел
Dataset/asr_calls_2_val/5/2a/8f52f4a20f28.wav,а будет установлен я смогу узнать кто так пошутил зло со мной
Dataset/asr_calls_2_val/5/2b/266273b0b8a4.wav,ну я думаю в следующем я думаю ты будешь более серьёзно подходить к написанию статьи на хабре потому что всётаки хабр это серьёзное сообщество здесь много таких
Dataset/asr_calls_2_val/5/2b/42ea230ce627.wav,ну а ну ладно тогда
Dataset/asr_calls_2_val/5/2b/ca77d59fecab.wav,чё так испугалсято
Dataset/asr_calls_2_val/5/2c/2be20172ce63.wav,вы где воспитывались на коммунальной кухне или где
Dataset/asr_calls_2_val/5/2c/7ed4fc020cb7.wav,ну тебе
Dataset/asr_calls_2_val/5/2c/c7ce81711b9f.wav,прибыть в понедельник
Dataset/asr_calls_2_val/5/2c/ddf9046b3989.wav,а вы слышите ты меня
Dataset/asr_calls_2_val/5/2d/5bb7b211c7c8.wav,тебя так поибут что ты свою маму родную не узнаешь
Dataset/asr_calls_2_val/5/2d/8262f2ef7679.wav,ты мне звонишь блядь эн ты должен быть в курсе кому ты звонишь блядь и как на кого выёбываешься мудило
Dataset/asr_calls_2_val/5/2d/e9703ef5603b.wav,алло шестнадцатый отдел слушаю вас
Dataset/asr_calls_2_val/5/2e/c50eb6a5a563.wav,девятьсот шестьдесят восемь рублей двадцать семь копеек это только одна
Dataset/asr_calls_2_val/5/2e/ff8b69c19086.wav,тоже не знаю
Dataset/asr_calls_2_val/5/2f/87c224e3f0cd.wav,а будьте добры представьтесь пожалуйстаа
Dataset/asr_calls_2_val/5/2f/ab9f3e1c6ed9.wav,чё они тогда
Dataset/asr_calls_2_val/5/2f/d0bec026a07d.wav,здравствуйте
Dataset/asr_calls_2_val/5/2f/e6f981a1d6cb.wav,слушай ну как правило когда пытаешься вот так вот активно вв вы знаете что такое закон барбары стрезен
Dataset/asr_calls_2_val/5/30/115f56f4bd5f.wav,балкон прям
Dataset/asr_calls_2_val/5/30/2120302fa9d5.wav,ты козёл
Dataset/asr_calls_2_val/5/30/f0ed418e4149.wav,военкомат
Dataset/asr_calls_2_val/5/31/11d0a3233c0c.wav,надо сказать что бы твой телефон вообще отключили
Dataset/asr_calls_2_val/5/31/1fd8d21c83c1.wav,хуй его знает надо эксперт надо специалиста тоже самое и в этой области
Dataset/asr_calls_2_val/5/32/25edd5f4088b.wav,пристали вот вы скажите куда вы звоните
Dataset/asr_calls_2_val/5/32/3f2bfb99a7aa.wav,булкина да
Dataset/asr_calls_2_val/5/32/9a97a0cc9153.wav,ну так как я понял мы ж с тобой не договорились тем более я псинкуто уже застрелил
Dataset/asr_calls_2_val/5/32/b7252e784d22.wav,гордиться что вот яяя такто такто там
Dataset/asr_calls_2_val/5/32/ebfe22bb2707.wav,выы эээ как бы хотите
Dataset/asr_calls_2_val/5/33/42631127a051.wav,только вы не знаете на кого вы написали то вы даже не знаете как меня зовут
Dataset/asr_calls_2_val/5/33/8f5ed8af6e9f.wav,она шо курится я не пойму она курится или колется
Dataset/asr_calls_2_val/5/33/deff6f8cea05.wav,кто ты есть то
Dataset/asr_calls_2_val/5/34/3327783d5645.wav,ваш фамилия скажите
Dataset/asr_calls_2_val/5/34/51986cd5fdc7.wav,стервятник ну дальше что
Dataset/asr_calls_2_val/5/34/6b5f70bc8ceb.wav,хуй на придурок блин
Dataset/asr_calls_2_val/5/34/945e64cb06aa.wav,слушай ну вообще клаасс
Dataset/asr_calls_2_val/5/34/d7241f79cd54.wav,вы сейчас звоните мне сюда и говорите то что я ошибся номером
Dataset/asr_calls_2_val/5/35/66b41b73ead6.wav,я то же думаю будет коечто коллективное ток не письмо а тебе коллективно выебут соседи
Dataset/asr_calls_2_val/5/35/acc95786b8b0.wav,а вот э контроль
Dataset/asr_calls_2_val/5/35/e946726b14d3.wav,да кто это
Dataset/asr_calls_2_val/5/36/bbff7119091f.wav,восемсь девять
Dataset/asr_calls_2_val/5/37/3d5c00e15f2f.wav,а где это он находится я не знаю какой военкомата
Dataset/asr_calls_2_val/5/37/628639a1a685.wav,записывайте
Dataset/asr_calls_2_val/5/37/84b54fcbecad.wav,конечно я не спорю но ааа нарушение международного законодательства
Dataset/asr_calls_2_val/5/37/b957b744d379.wav,у нас ничего не гасло
Dataset/asr_calls_2_val/5/38/e609c18d9889.wav,просто отметили вам вот это вот и всё
Dataset/asr_calls_2_val/5/38/ea1ace1b3f86.wav,удачи тебе твоим родным и близким
Dataset/asr_calls_2_val/5/39/20a56ef8314c.wav,ну куда прибытьто в какую организацию
Dataset/asr_calls_2_val/5/39/884ef0ff03bf.wav,семьсот девяностую телеграммку получил два листа но ещё написано будет продолжение вот как бы в ейск позвонил они сказали пока ничего не не не посылают два листа получил
Dataset/asr_calls_2_val/5/39/e5f1aa806df2.wav,каждый раз
Dataset/asr_calls_2_val/5/3a/15990b75b2b0.wav,у оперативного дежурного
Dataset/asr_calls_2_val/5/3a/71d29254c1c7.wav,любой курильщик
Dataset/asr_calls_2_val/5/3b/072bcffe0bbc.wav,телефон доверия управление на железнодорожном воздушном и водном транспорте майор полиции сучков чем могу помочь вам
Dataset/asr_calls_2_val/5/3b/1e2f99d3ddf3.wav,подъехал бы сюда
Dataset/asr_calls_2_val/5/3b/1f5329c5a5e7.wav,заболотный юрий иванович ваше день рождения когда
Dataset/asr_calls_2_val/5/3b/635194816236.wav,а это кто
Dataset/asr_calls_2_val/5/3c/0b756cd9dfbd.wav,это же роман петрович
Dataset/asr_calls_2_val/5/3c/3211b320067b.wav,слушайте
Dataset/asr_calls_2_val/5/3c/38e23226be58.wav,тверского района
Dataset/asr_calls_2_val/5/3c/44c5d9696e4d.wav,видишь не можешь
Dataset/asr_calls_2_val/5/3c/8b7f9d911902.wav,а чё говорят
Dataset/asr_calls_2_val/5/3d/0fc523787f7d.wav,у тебя есть деньги чтобы всем компенсировать
Dataset/asr_calls_2_val/5/3d/d3b9961bcf58.wav,бери такси я заплачу за такси если хочешь приходи
Dataset/asr_calls_2_val/5/3e/9824c4df3abf.wav,пьяный сидит и звонит куда попало или чё там телефоном балуется или нажал на кнопку
Dataset/asr_calls_2_val/5/3e/a1c8ecbc543c.wav,ну времято посмотрите на часы сколько щас времято
Dataset/asr_calls_2_val/5/3e/b19ed214d1bd.wav,нуу я не помню кто
Dataset/asr_calls_2_val/5/3e/d82020000a3f.wav,второго отделения нет
Dataset/asr_calls_2_val/5/3e/fdcae2d24631.wav,а знаете чё
Dataset/asr_calls_2_val/5/3f/8761301ebab8.wav,тут лежит вот пистолет вот автомат вот правда всё игрушечное но я вас всё равно замочу потому что всё равно дурак
Dataset/asr_calls_2_val/5/3f/dcc9a710ca13.wav,а ну как же
Dataset/asr_calls_2_val/5/3f/feb076cd4d24.wav,начальника второго прибыть двенадцатого ноль четвёртого девятнадцатого
Dataset/asr_calls_2_val/5/40/199ce63ba709.wav,вот но для того чтобы я был уверен в том что ты действительно сильно этого хочешь у тебя задача такая уговорить собственную жену
Dataset/asr_calls_2_val/5/40/7383de4d5eda.wav,кассовый попробуй задуй его у тебя пичужка есть
Dataset/asr_calls_2_val/5/40/faeb856e6214.wav,кто это такая
Dataset/asr_calls_2_val/5/41/bd4cd70ea675.wav,ну я снимал двадцатого февраля
Dataset/asr_calls_2_val/5/41/c2127a12b6a1.wav,ты бы не презаткнулся ли
Dataset/asr_calls_2_val/5/41/d84c2ad8dd94.wav,я хочу с тобой встретиться
Dataset/asr_calls_2_val/5/42/076716783f65.wav,правда
Dataset/asr_calls_2_val/5/42/3e69f04b398c.wav,славка такой
Dataset/asr_calls_2_val/5/42/820d76473d66.wav,своё имя он прекрасно произносит и знает как его зовут
Dataset/asr_calls_2_val/5/42/adb88335de4b.wav,погас свет минуту назад
Dataset/asr_calls_2_val/5/43/0503eb7afd4a.wav,а ты оказывается тока языком трепать подготовить так не можешь ни чё
Dataset/asr_calls_2_val/5/43/48f466d9b355.wav,что вам нужно вы куда звоните
Dataset/asr_calls_2_val/5/43/c00eab301e8a.wav,мусоров
Dataset/asr_calls_2_val/5/44/310c264b2ab7.wav,конкретно вы куда звоните
Dataset/asr_calls_2_val/5/44/a7c73cc97c22.wav,щас подождите я вам щас дам это трубочку вот
Dataset/asr_calls_2_val/5/44/d72e6b83caa9.wav,у меня больше никаких
Dataset/asr_calls_2_val/5/45/2fc82c40f1ff.wav,я считаю если мужчина настоящий обещал значит оторвёт
Dataset/asr_calls_2_val/5/45/7488069c30b4.wav,дура ты
Dataset/asr_calls_2_val/5/45/789723b39056.wav,бэ четыре вам нужно какие прививки я ничего не пойму
Dataset/asr_calls_2_val/5/45/84568c25ac9c.wav,наша победа
Dataset/asr_calls_2_val/5/46/24c02241b5c8.wav,приём приём
Dataset/asr_calls_2_val/5/46/3b471eac48f7.wav,а кто это сука блять такой
Dataset/asr_calls_2_val/5/46/ad7707f814f0.wav,областной военкомат
Dataset/asr_calls_2_val/5/47/012e10cf7f4b.wav,доставка пиццы добрый день
Dataset/asr_calls_2_val/5/47/150ad75449da.wav,распрощаюсь с вами навсегда
Dataset/asr_calls_2_val/5/47/a5246767f8b9.wav,пивоварова да
Dataset/asr_calls_2_val/5/47/b2711e476aa3.wav,здрасти
Dataset/asr_calls_2_val/5/47/d4567c422077.wav,двести тридцатый комитет
Dataset/asr_calls_2_val/5/47/d5cb84c589a5.wav,щас давайте я запишу какой
Dataset/asr_calls_2_val/5/48/5448283f1e03.wav,город владиимир
Dataset/asr_calls_2_val/5/48/88b12a0a5f13.wav,потом опять представь потом аллё аллё я вас не слышу после чего сказали
Dataset/asr_calls_2_val/5/48/9e6966cfc19f.wav,и случай с катей
Dataset/asr_calls_2_val/5/49/0a9537863e2d.wav,я дежурный сторож
Dataset/asr_calls_2_val/5/49/2e48bb2a7c1a.wav,вы что меня не слышите
Dataset/asr_calls_2_val/5/49/92931fac7321.wav,меня олег зовут
Dataset/asr_calls_2_val/5/49/ce85726efaf4.wav,голубая луна
Dataset/asr_calls_2_val/5/49/fa1f63a2238b.wav,подожди подожди кренкель не не болтай я короче не слышу этого
Dataset/asr_calls_2_val/5/49/ff48e4a9d1a0.wav,понимаешь я не хочу соглашаться
Dataset/asr_calls_2_val/5/4a/2fbc31830169.wav,аллаху акбар
Dataset/asr_calls_2_val/5/4a/3568a75dbdb7.wav,любителий пассивного отдыха предусмотрены развлечения в компании самых опытнейших мостовиков затейников
Dataset/asr_calls_2_val/5/4a/6858360125b0.wav,ты толику даёшь трубку
Dataset/asr_calls_2_val/5/4a/ba1349682bd2.wav,если ты мужчина если ты мужчина
Dataset/asr_calls_2_val/5/4a/cd33410935cc.wav,ну поверьте если вы не правы
Dataset/asr_calls_2_val/5/4a/d9c48b0bc9c1.wav,алексей степаныч этот человек ошибается номером второй раз уже
Dataset/asr_calls_2_val/5/4a/e6e8b886393d.wav,продолжать наши прогулки больше не имеет смысла
Dataset/asr_calls_2_val/5/4b/16a3dfba323e.wav,а вы кто
Dataset/asr_calls_2_val/5/4b/336e7583668b.wav,и тусовалась с тобой
Dataset/asr_calls_2_val/5/4b/7a1c70331d76.wav,я полковник в первую очередь
Dataset/asr_calls_2_val/5/4c/17a8aef41ce0.wav,что говорит сторож с вами говорит
Dataset/asr_calls_2_val/5/4c/93041d06e8be.wav,ваша передача подарила мне
Dataset/asr_calls_2_val/5/4c/a21d1a2745fd.wav,а шлифони просто
Dataset/asr_calls_2_val/5/4c/a345291b0c19.wav,я тебе дам хую
Dataset/asr_calls_2_val/5/4d/3b91ac3f5f0a.wav,есть такой колпак как у звездочёта очень неплохо смотрится если на него стразы налепить
Dataset/asr_calls_2_val/5/4d/78a5a5c9315e.wav,такая просвещённая к античность приняла христианство
Dataset/asr_calls_2_val/5/4d/d4fcb6edef5e.wav,ну да в военкомат он сегодня не дежурит он дома сегодня
Dataset/asr_calls_2_val/5/4e/69858bec31fb.wav,тебя давно уже ебут
Dataset/asr_calls_2_val/5/4e/7431d7e7849c.wav,куда прибытьто ему начальникуто этому
Dataset/asr_calls_2_val/5/4e/8fd34ef5a23a.wav,арабского языка
Dataset/asr_calls_2_val/5/4e/9acf0c00fad9.wav,пару звоночков примем
Dataset/asr_calls_2_val/5/4e/c88ef3e978cb.wav,с кем там развлекаетесь названиваете всем подряд
Dataset/asr_calls_2_val/5/4e/d21188d005d7.wav,самым таким крутым да
Dataset/asr_calls_2_val/5/4e/df0f7cde40d6.wav,мне так шутит
Dataset/asr_calls_2_val/5/50/2106a01e14d8.wav,ну поняятно тода мы к вам успееем
Dataset/asr_calls_2_val/5/50/381071ad993f.wav,может быть тыы гомосексуалист
Dataset/asr_calls_2_val/5/50/62646a2e4998.wav,ды что вы я вообще матом никогда не ругаюсь
Dataset/asr_calls_2_val/5/50/670c6389b5b9.wav,тут даже настолько сложный вопрос что с вами
Dataset/asr_calls_2_val/5/50/7c742aba7575.wav,в москве или в карачаевочеркессии
Dataset/asr_calls_2_val/5/51/c62bea5de263.wav,он хороший
