path,text
Dataset/public_youtube700_val/b/32/4472de1667ed.wav,подписывайтесь на канал
Dataset/asr_calls_2_val/d/d3/98b7a298f2af.wav,конечный результат всегда есть
Dataset/public_youtube700_val/e/8e/e334fb045a8a.wav,ну вот ааа очень хорошая тема этоо ммм то что вот вот этом районе
Dataset/asr_calls_2_val/3/1c/2d375ae45006.wav,и даже частично американской музыкальной индустрии
Dataset/asr_calls_2_val/d/e1/c6c16d7bb458.wav,оперативному дежурному чего вы звонили
Dataset/buriy_audiobooks_2_val/4/d1/a991754d3d28.wav,врач понял
Dataset/asr_calls_2_val/6/dd/8f36495388bf.wav,шестнадцать
Dataset/asr_calls_2_val/c/60/df7e25194f5c.wav,красногорск военкомат
Dataset/asr_calls_2_val/7/73/9b2300e617bc.wav,фермер это
Dataset/asr_calls_2_val/7/bc/73100b480771.wav,ты понимаешь что ты деревенщина блять тебе ебут мозги вот сейчас допустим на украине я тебе обязан разъяснить я не могу подругому
Dataset/buriy_audiobooks_2_val/5/b5/1d4098e1c5f4.wav,заявить в полицию а после пожить некоторое время
Dataset/asr_calls_2_val/c/82/3f839b13c68f.wav,не важно кто я такой
Dataset/asr_calls_2_val/1/7f/e719ffecf2f1.wav,ты одурел что ли да
Dataset/public_youtube700_val/a/d8/7934ad276c45.wav,не важно блокирует свои эмоции
Dataset/asr_calls_2_val/2/1a/364dce75d92a.wav,вы не против если допустим к вам девушки приедут даже за мой счёт
Dataset/public_youtube700_val/8/62/98e88cf892bb.wav,и чёрный перец также
Dataset/asr_calls_2_val/2/22/4c60f7c1ff2c.wav,вот в в скором времени ты будешь в прокуратуре объяснять
Dataset/public_youtube700_val/d/1e/d302c9b62704.wav,никогда ему этого не прощу сказала софичка
Dataset/buriy_audiobooks_2_val/1/9c/0e0c0b91cebf.wav,впрочем какая мне
Dataset/public_youtube700_val/f/19/7db5911b452d.wav,вы соблюдали пост
Dataset/buriy_audiobooks_2_val/3/ca/b087d15d520d.wav,о студенческих оргиях на которых золотисто
Dataset/public_youtube700_val/2/bd/2aa41992a9b5.wav,первыми в точку
Dataset/public_youtube700_val/1/3f/288f77dc02cc.wav,нормальная была её надо
Dataset/public_youtube700_val/0/a6/4b9efe52f408.wav,поэт отыщет вдохновенье
Dataset/buriy_audiobooks_2_val/7/fd/7713fcca0411.wav,в планах были
Dataset/buriy_audiobooks_2_val/8/f4/d7ceecf3c3d8.wav,он посмотрел на стрелка нельзя верить всему
Dataset/public_youtube700_val/2/a1/701d9c96eb6a.wav,у нас есть спазмы
Dataset/buriy_audiobooks_2_val/1/c9/b0188ea549d7.wav,но руки развязаали
Dataset/asr_calls_2_val/2/00/3120e9b1c330.wav,мои родители разведены папа живёт не с нами
Dataset/public_youtube700_val/6/8f/93d43927301c.wav,хотелось мне
Dataset/public_youtube700_val/3/fd/e75f3020712c.wav,это действительно чудо
Dataset/asr_calls_2_val/c/2c/e888cdb2e91e.wav,жопу ебать
Dataset/asr_calls_2_val/3/c4/bc5e00909070.wav,ясно вам или нет
Dataset/public_youtube700_val/3/6b/a76229e7eb02.wav,я и сейчас живу
Dataset/asr_calls_2_val/3/bc/87fef5bbd7b5.wav,нет вы скажите
Dataset/public_youtube700_val/1/7c/7a561669c4b2.wav,он спланировал
Dataset/asr_calls_2_val/5/bc/33ad8197abb1.wav,давай приезжай да блять
Dataset/buriy_audiobooks_2_val/a/b0/e6390d94e4ed.wav,бегите
Dataset/public_youtube700_val/3/5c/99d8d646ecb9.wav,в конечном итоге все дороги приводят к морю
Dataset/buriy_audiobooks_2_val/b/64/5d11c512efe6.wav,как и наша
Dataset/asr_calls_2_val/0/20/4351c936d579.wav,ну то есть ну вы понимаете да или что ввв вопрос его
Dataset/buriy_audiobooks_2_val/e/21/00f9d98403fb.wav,немцы успели сбить разведку и организовали устойчивую оборону развернув пару противотанковых пушек открыли огонь
Dataset/buriy_audiobooks_2_val/c/b5/914bb61ec1df.wav,я сожалею что они
Dataset/asr_calls_2_val/3/18/c2710e4cc344.wav,это вообще
Dataset/public_youtube700_val/8/61/d96594e0fab4.wav,всё будет нормально сейчас
Dataset/buriy_audiobooks_2_val/3/d7/e3cacb8b3d29.wav,готовы к большим играм
Dataset/public_youtube700_val/3/03/a2dde5fe423b.wav,всё вместе сейчас мы совместим смотрите вот я на ваших глазах совмещаю всё это
Dataset/public_youtube700_val/c/e5/9619ca26e30a.wav,и я прекрасно себя
Dataset/public_youtube700_val/d/fe/e50be302ce9b.wav,или интерес есть
Dataset/asr_calls_2_val/0/d5/af9e5310ac7f.wav,слышу ну что дальшето на
Dataset/asr_calls_2_val/3/be/bfca435cf5ee.wav,вы же можете определить что это ненормальный звонит
Dataset/buriy_audiobooks_2_val/d/f8/029ef100dc9f.wav,этот человек отрежет мне руку и заставит меня съесть все мои татуировки
Dataset/public_youtube700_val/6/96/f953b2d39ec9.wav,и тогда личность становится более свобод
Dataset/public_youtube700_val/8/a8/23f00589d7ef.wav,одним нажатием руки без каких
Dataset/asr_calls_2_val/d/5e/ac5fe5ee560d.wav,который оказался не просто
Dataset/public_youtube700_val/a/bc/4ee175acc8c4.wav,нифига
Dataset/public_youtube700_val/c/6b/e91e76bd069a.wav,корректировка пути чтобы мы кругами
Dataset/buriy_audiobooks_2_val/b/b3/6824dce98d98.wav,правда
Dataset/asr_calls_2_val/c/c5/7f95275c4229.wav,вы доложили куда прибыть
Dataset/public_youtube700_val/b/4a/73f7d0e3b7ce.wav,ты от него сам отказался
Dataset/asr_calls_2_val/e/fd/0b47cc8bf8e0.wav,я получил телеграмму краевого военкомата
Dataset/asr_calls_2_val/d/92/c31ccdbbbae9.wav,да неет
Dataset/public_youtube700_val/a/1a/88d6ce94de0e.wav,не можете приказать
Dataset/buriy_audiobooks_2_val/3/e8/5a7cfa9f1714.wav,разные группировки власть
Dataset/buriy_audiobooks_2_val/d/d1/59f0e0982ed9.wav,в кабинет на второй меркурианской базе по описанию одна из девиц смахивает на патриссиму
Dataset/asr_calls_2_val/7/a3/57f68304bd7c.wav,с кем вы разговариваете вот с каким военкоматом
Dataset/asr_calls_2_val/1/06/2a7a04af5db8.wav,вы вообще слышите
Dataset/buriy_audiobooks_2_val/9/dc/b43c1e07633f.wav,по прежнему в чести
Dataset/asr_calls_2_val/8/17/ffa6fe775c92.wav,вы куда звонитето
Dataset/asr_calls_2_val/e/ba/3e0a650c0576.wav,нет не знаю куда прибыть
Dataset/public_youtube700_val/e/2d/0226153c9f4b.wav,название то какое
Dataset/asr_calls_2_val/0/80/a4c75578391c.wav,триста четырнадцатый кабинет к девяти часам
Dataset/asr_calls_2_val/f/5a/8c333b40d603.wav,мы вас не вызывали
Dataset/asr_calls_2_val/8/85/808753fed9f7.wav,евгений александрович давайте по корректнее ведите речь под запись телефонного разговора
Dataset/buriy_audiobooks_2_val/9/43/918530a254e7.wav,спрашивали зачем столько он говорил я лечу
Dataset/buriy_audiobooks_2_val/6/3b/d20a345d8b78.wav,последовал второй сеанс беспощадного лечения
Dataset/buriy_audiobooks_2_val/9/d4/7c5d3c6f2c92.wav,показываю
Dataset/buriy_audiobooks_2_val/2/b6/2d12824a06c0.wav,крутой каменистый склон у него даже дыхание не участилось и на мгновение в нём вспыхнуло чувство превосходства найдётся ли среди
Dataset/asr_calls_2_val/d/44/f08a0cb9257a.wav,я вас не понял
Dataset/asr_calls_2_val/9/84/a7049b4ed629.wav,повторите пожалуйста ещё с какого военкомата
Dataset/asr_calls_2_val/f/4d/ebb0f0a535a5.wav,мне нечего передавать нужно всё что нужно я сама всем передам
Dataset/asr_calls_2_val/1/c2/a7c276255fe6.wav,ну и всё это крайне печально
Dataset/asr_calls_2_val/b/74/38c4505986b5.wav,куда ты звонишь ты звонишь
Dataset/buriy_audiobooks_2_val/4/40/1c18eb62f388.wav,дали себя знать а он был
Dataset/asr_calls_2_val/b/50/89efb8bce24f.wav,это я снова
Dataset/public_youtube700_val/3/e6/89be86b5189a.wav,в следующий раз
Dataset/asr_calls_2_val/8/13/543f343fb85c.wav,я же ж если я тебя найду
Dataset/asr_calls_2_val/0/49/41c551394c09.wav,евгений вы для себя заказываете
Dataset/buriy_audiobooks_2_val/3/f7/e5f7f7451ce7.wav,положил перед венцелем марцелом старинную книгу что это недовольно спросил бюргермейстер но всё же
Dataset/asr_calls_2_val/5/b6/c29c376b1490.wav,я понял хорошо я подумаю над этим спасибо
Dataset/public_youtube700_val/e/e9/0676cff1c13e.wav,опять вот третий раз посидели минуточку
Dataset/asr_calls_2_val/b/fd/c9427246ea40.wav,ну ладно до свидания
Dataset/asr_calls_2_val/5/75/02a879d3194c.wav,как ваша фамилия блять
Dataset/asr_calls_2_val/6/c8/30d37872f067.wav,так значит циркуляр
Dataset/buriy_audiobooks_2_val/9/92/084bb7509a5b.wav,тогда давайте будем пить
Dataset/asr_calls_2_val/8/48/a89b624519e7.wav,ты можешь разговаривать военным языком или нет
Dataset/public_youtube700_val/1/1f/bb4ea3bf2966.wav,это вопрос предвыживания
Dataset/public_youtube700_val/d/43/de2bba867f0a.wav,классно
Dataset/buriy_audiobooks_2_val/c/d5/e80a9d07b0ed.wav,красин осторожно чтобы не задеть раненую руку
Dataset/asr_calls_2_val/5/54/3e3166f50456.wav,и откуда я уволен то дружище
Dataset/asr_calls_2_val/7/48/6522f8e8e777.wav,тебе того же самого желаю фамилия твоя
Dataset/buriy_audiobooks_2_val/f/4e/c746d3f7afd8.wav,в порядке сверх предосторожности прибегла
Dataset/public_youtube700_val/c/fd/5c89a09933ad.wav,сегодня двадцать девятого сентября две тысячи восемнадцатого года
Dataset/buriy_audiobooks_2_val/b/43/02ad8996cac8.wav,я затесался
Dataset/asr_calls_2_val/c/82/d32c305bb224.wav,я чё в топе
Dataset/public_youtube700_val/2/b6/b3c4dcd9beab.wav,ближе едут к потоку машин
Dataset/buriy_audiobooks_2_val/a/31/cdb69ec02f2c.wav,на двести лет
Dataset/buriy_audiobooks_2_val/3/24/e39a19926fac.wav,посулил что
Dataset/public_youtube700_val/b/78/8aa0c7f12c3f.wav,соответственно волна любви
Dataset/public_youtube700_val/1/be/9a047fdfa9ef.wav,волосок такой вот вот хлеб волосок
Dataset/asr_calls_2_val/c/1e/dd504b00de1a.wav,пошли нахуй все
Dataset/asr_calls_2_val/a/0f/95573337f38a.wav,железнодорожный город уланудэ железнодорожный советский военкомат
Dataset/asr_calls_2_val/c/c8/11392ab149d3.wav,не ну знаете было бы ей двадцать лет я бы ещё может быть шото както но кода ей пятнадцать я считаю что
Dataset/buriy_audiobooks_2_val/3/95/5a5395509644.wav,хорошо и правильно
Dataset/public_youtube700_val/5/1e/145ffd622fb6.wav,так вот ещё раз повторюсь
Dataset/asr_calls_2_val/e/92/67566d0f7c84.wav,второго то должны знать
Dataset/asr_calls_2_val/9/bd/9ef497568569.wav,фразы ирку там щас ебут на кладбище
Dataset/buriy_audiobooks_2_val/2/8c/dc84b719e627.wav,какихто
Dataset/buriy_audiobooks_2_val/4/2f/04cf34cc62b7.wav,город порт
Dataset/asr_calls_2_val/d/48/2e6d87593c4f.wav,не понял вашу фамилию скажите
Dataset/buriy_audiobooks_2_val/e/3b/a7704a008587.wav,сами собой дёрнулись вперёд
Dataset/asr_calls_2_val/9/88/fa34f4171f93.wav,и ребята если ктото сможет ваши читатели разработать вот эти странички там сайтики вот эти все а и нам
Dataset/buriy_audiobooks_2_val/c/98/019bbf4ea227.wav,потому что был достаточно гибким и смог выдержать при рывке немалый вес
Dataset/buriy_audiobooks_2_val/a/96/cbc51895c908.wav,вместе со мной
Dataset/asr_calls_2_val/d/8a/2c9abfe14668.wav,вы сейчас звоните в справочную службу банка мы никакого отношения к военкомату не имеем вы ошиблись номером
Dataset/public_youtube700_val/1/47/e97bac65628e.wav,говорим мы да недавно показывали как прокалить казан
Dataset/public_youtube700_val/7/2b/a10a5ef08a52.wav,жизни то очень важна
Dataset/asr_calls_2_val/f/4f/8b2f623bed61.wav,щас я я приглашу ещё одного нашего эксперта
Dataset/public_youtube700_val/c/16/b7c04db83c92.wav,то есть тут даже дело не в острове и не в городе и не в москве
Dataset/buriy_audiobooks_2_val/7/96/5d5b1c48e644.wav,около двух
Dataset/buriy_audiobooks_2_val/9/80/a3abcf06d4f8.wav,в таком случае я проводник
Dataset/asr_calls_2_val/d/87/44106f5691a7.wav,начальнику второго отделения прибыть в край военкомат в триста четырнадцатый кабинет к девяти утра
Dataset/public_youtube700_val/b/95/60927a3e81a0.wav,богоугодное дело
Dataset/asr_calls_2_val/4/5a/0223af54c439.wav,раскрой свои глаза и бля посмотри чё ты набираешь блять
Dataset/buriy_audiobooks_2_val/e/60/34629ca03ef5.wav,отошли чуть назад и спрятался за поворотом
Dataset/buriy_audiobooks_2_val/8/2c/8c7abda9bf81.wav,никому спрашивает телеграмму послать не надо
Dataset/buriy_audiobooks_2_val/d/c3/b92c6c69c267.wav,шла по сумрачной
Dataset/buriy_audiobooks_2_val/a/8b/6e22a066ff2a.wav,от шашлычка
Dataset/public_youtube700_val/f/9f/3228fdbe71ab.wav,без посторонней помощи не получил
Dataset/public_youtube700_val/2/89/879364a9ebbf.wav,как правильно бананы
Dataset/asr_calls_2_val/4/ce/3fdbbe0d4dd6.wav,у нас таких вот щас смотрю я в справочнике нету
Dataset/public_youtube700_val/3/21/580de0467592.wav,те же самые установлены правильные парадигмы границы в которых
Dataset/public_youtube700_val/a/e9/857423d7c5c1.wav,его как дикого зверя себе разве нет
Dataset/asr_calls_2_val/0/5d/2452fa8b3a1a.wav,управа района чертаново центральный инспектор
Dataset/asr_calls_2_val/6/95/d376d6765028.wav,понял нет к тебе сейчас же едут
Dataset/buriy_audiobooks_2_val/2/ef/0b3612778606.wav,все стороны миллионы чёрных нитей как бы
Dataset/public_youtube700_val/1/41/5ae02c21657c.wav,думаю да ладно не хотите слушать
Dataset/public_youtube700_val/2/e2/7497f3b9d0cf.wav,и я хочу сказать вот что
Dataset/public_youtube700_val/d/64/f48f428851ff.wav,классно да иначе
Dataset/asr_calls_2_val/8/67/1c5ead3101a5.wav,вы помните вас нтв снимало ещё это же не просто так
Dataset/asr_calls_2_val/1/7e/57d5bd46fce5.wav,ды вот вас щас мой шеф будет материть каждый раз зачем вот вам это надо
Dataset/public_youtube700_val/9/b1/0ab72daf9fc7.wav,в том числе проговаривал
Dataset/asr_calls_2_val/2/22/e8ca6ad6b65c.wav,почему
Dataset/asr_calls_2_val/7/52/97781bde1963.wav,нно это я тоже знаю
Dataset/public_youtube700_val/3/a3/fae5fe198fca.wav,зоя планирует поступать в педагогический
Dataset/buriy_audiobooks_2_val/f/db/9a4ea36c8e7c.wav,сторону
Dataset/asr_calls_2_val/2/65/fcb184a0853e.wav,конечно отправлю блять
Dataset/buriy_audiobooks_2_val/0/c4/4bb747d0284e.wav,пенте покачала головой
Dataset/buriy_audiobooks_2_val/d/29/e194b0558f6b.wav,стало так тихо
Dataset/buriy_audiobooks_2_val/a/16/86dac363ad30.wav,которая стояла посреди комнаты
Dataset/asr_calls_2_val/3/d8/5ecd5405a0e0.wav,суть поста не в том чтобы чтото не жрать а во внутренней какойто работе простиить там когото не выёбываться и так далее да
Dataset/buriy_audiobooks_2_val/b/e4/8022d15aaa1c.wav,узнал его фамилию все равно не скажет закрыл глаза
Dataset/buriy_audiobooks_2_val/0/6c/b1e86e158a7b.wav,доверяли бы больше поведал серёге мышь
Dataset/asr_calls_2_val/4/04/adcd24530b87.wav,понятно в чём что я имею в виду
Dataset/asr_calls_2_val/1/8d/be592a01acb0.wav,я не собираюсь ей платить деньги за то чтобы мой ребёнок
Dataset/asr_calls_2_val/9/43/11212211ce22.wav,сторож васильев
Dataset/asr_calls_2_val/f/d4/ae4532a84efd.wav,слушаю вас
Dataset/asr_calls_2_val/1/83/0da97f54a7ec.wav,областной военкомат
Dataset/asr_calls_2_val/0/89/9e5a744f9f0f.wav,начальнику второго отделения прибыть в триста четырнадцатый кабинет в понедельник к девяти часам
Dataset/asr_calls_2_val/a/f9/34d64ec68d59.wav,ты какого хуя вообще этот номер набрал
Dataset/buriy_audiobooks_2_val/5/b3/80bb8b9c8702.wav,с одним делом покончено теперь надо подумать
Dataset/asr_calls_2_val/6/fe/5ce809a33906.wav,сука ты права говорить такие вещи
Dataset/asr_calls_2_val/8/8a/dd0ac9882365.wav,ты щё там блядь яндекс открыл хуйню бля читаешь еврей пишет хуйню бля
Dataset/public_youtube700_val/0/3f/72b01e4f7c18.wav,банальная экономика
Dataset/public_youtube700_val/4/19/87ccaea692a2.wav,ну на несколько месяцев прочистить кишечник
Dataset/asr_calls_2_val/0/14/cf1c5b8aa975.wav,ну хорошо давайте мы вам тогда вечером позвоним у меня муж с работы придёт мыы решим если он завтра не работает мы завтра подъедим тогда посмотрим
Dataset/buriy_audiobooks_2_val/e/a4/bbe0a570fe01.wav,непреодолимые препятствия
Dataset/public_youtube700_val/b/b2/c5805775f560.wav,срезы об коряжники
Dataset/buriy_audiobooks_2_val/b/c3/4239ee0f267e.wav,угрюмо смотрел
Dataset/asr_calls_2_val/1/56/71652090864e.wav,в игрушки играем что ли
Dataset/public_youtube700_val/1/52/e092bc97e789.wav,и как сказал наш
Dataset/buriy_audiobooks_2_val/d/95/7e064944ae87.wav,у неё убили брата в горящей
Dataset/public_youtube700_val/0/81/603433ff8ee6.wav,ням ням няям
Dataset/asr_calls_2_val/d/70/6ad90e750133.wav,при чём здесь я
Dataset/asr_calls_2_val/0/d2/6f36356cf7d0.wav,вы что ругаетесь матом
Dataset/asr_calls_2_val/5/56/3a7248f1e09b.wav,чем больше звонишь тем больше наговориишь
Dataset/public_youtube700_val/9/31/ba83c4325bcb.wav,в своей работе о соловьёве трубецкой в двенадцатым году
Dataset/asr_calls_2_val/d/52/e3505626dfa1.wav,а ну давайте распространите все своё выст выступ ление а жалко жалко а зачем вы бросили а давайте мы вам позвоним хотите
Dataset/buriy_audiobooks_2_val/e/15/ee70aa410977.wav,отозвался тот ясно доктор брейди
Dataset/asr_calls_2_val/c/28/dac6af653f55.wav,долбаёбы я говорю
Dataset/public_youtube700_val/0/c7/331d49dd512f.wav,даже я был очень удивлён когда узнал шо
Dataset/asr_calls_2_val/f/e2/005beb2c94c3.wav,я тоже сторож
Dataset/buriy_audiobooks_2_val/a/02/1d169f73e1a0.wav,своих ангелов в тот момент когда
Dataset/asr_calls_2_val/d/9d/9e5a5d1b18bb.wav,тебе хочется пого а ну и хрен с тобой что голубой ты мне уж десять раз говорил что голубой а ты ещё не этот как его называетсяя эээ нее
Dataset/buriy_audiobooks_2_val/a/3d/788f921d4355.wav,раздумал о том же
Dataset/asr_calls_2_val/f/16/70fd41107df7.wav,я же не знаю вашего даже телефона
Dataset/public_youtube700_val/1/4c/ad39eb957f7f.wav,убивает он напрочь если просто даже
Dataset/buriy_audiobooks_2_val/4/ee/1492337ef1cb.wav,канцелярским принадлежностям джанет имели доступ многие люди но чтобы кто то
Dataset/asr_calls_2_val/d/5e/530394e09641.wav,а ты мне отсосёшь
Dataset/asr_calls_2_val/8/6c/34c8dfe4536b.wav,вы друзья или кто там
Dataset/public_youtube700_val/6/25/7ff2d03daa80.wav,поэтому там вы сможете спокойно
Dataset/buriy_audiobooks_2_val/8/64/a130e42c5d17.wav,могу это устроить глаза вульфа задвигались
Dataset/asr_calls_2_val/1/38/452e8327f21d.wav,подожди меня ваня сегодня
Dataset/buriy_audiobooks_2_val/a/51/d05f731a1976.wav,не со зла
Dataset/asr_calls_2_val/f/b6/9df1c63680c9.wav,вам ещё не надоело мне звонить и убегать
Dataset/buriy_audiobooks_2_val/7/1d/fa5dbaad32ca.wav,ты славно дрался
Dataset/public_youtube700_val/9/3d/7fd517e05e3e.wav,диннадцать тридцать утра среда
Dataset/asr_calls_2_val/8/59/a17df7e0dd71.wav,а где какой дом
Dataset/asr_calls_2_val/5/e0/5c3516b2d819.wav,было что знакомый
Dataset/asr_calls_2_val/a/1c/8ba90b418e07.wav,ты уже там ты уже здесь давай
Dataset/asr_calls_2_val/d/c8/900a54aee50e.wav,не надо
Dataset/asr_calls_2_val/8/aa/83350446782d.wav,сторож понимаете в чём суть то я караулю военкомат
Dataset/public_youtube700_val/8/dc/fcea4222ba6f.wav,чтоо в головее было так нам на тот момент кучаа вопросов
Dataset/public_youtube700_val/b/72/a7a4b35c10aa.wav,но для этого надо прикладывать массу усилий
Dataset/public_youtube700_val/1/2e/537d21dc103c.wav,для миров
Dataset/public_youtube700_val/6/10/e9d5168a8450.wav,мне надо чтоб было тепло понимаете
Dataset/asr_calls_2_val/d/a8/a04ce0273d87.wav,а он не говорил вообще что надо
Dataset/public_youtube700_val/b/43/f1f4b2d18910.wav,то же самое можете его
Dataset/asr_calls_2_val/9/28/17b6ec0e29f1.wav,ты говори или это самое не молчи
Dataset/asr_calls_2_val/a/41/5a401234e7c2.wav,кожа рыб и так далее
Dataset/asr_calls_2_val/4/c3/2cd7f036e812.wav,повторите пожалуйста
Dataset/asr_calls_2_val/7/06/0ee75b69819e.wav,какой же ты подонок а
Dataset/buriy_audiobooks_2_val/3/a5/cca4ae18edc0.wav,майор тут их
Dataset/buriy_audiobooks_2_val/d/73/7b3b855eccb3.wav,дул сильный ветер
Dataset/buriy_audiobooks_2_val/3/22/abd82679754a.wav,доноса
Dataset/asr_calls_2_val/b/5b/5d3ebfb661e5.wav,ктото нам мозги компостирует просто напросто ммм я не знаю чё делать
Dataset/asr_calls_2_val/b/30/05c275c50c0e.wav,мне какая разница
Dataset/asr_calls_2_val/1/07/7b24d3e47370.wav,денегто пока нет
Dataset/public_youtube700_val/c/51/8624990b7b73.wav,и многие философские движения
Dataset/buriy_audiobooks_2_val/f/3e/5eeb5d734c1d.wav,туристические планы
Dataset/public_youtube700_val/4/e8/c9a50da1023f.wav,две копейки сто рублей пятьсот рублей тыща рублей
Dataset/asr_calls_2_val/f/df/087aefe61bcd.wav,больше тысячи
Dataset/asr_calls_2_val/7/f5/6059326d6880.wav,ну не в натуре это ты гонишь что ли или чё блять
Dataset/public_youtube700_val/7/12/482f52ee67f3.wav,и делаю тесто я смешал рожь
Dataset/asr_calls_2_val/b/20/995e26b4f79c.wav,у вас повестка пришла или что пришло
Dataset/asr_calls_2_val/9/5d/26c618fc144b.wav,откуда вы получили информацию что нужно прибыть
Dataset/asr_calls_2_val/5/6f/fe600fb87f7c.wav,сорока слушаю вас
Dataset/buriy_audiobooks_2_val/7/2b/eaf8e4ce5837.wav,спешить нам
Dataset/buriy_audiobooks_2_val/1/14/902ceef36fca.wav,демонстрируя отличную реакцию
Dataset/asr_calls_2_val/4/55/df192890ad88.wav,и там и там слово
Dataset/asr_calls_2_val/f/c5/bce8c86397bd.wav,где проливалась кровь
Dataset/asr_calls_2_val/d/1a/37b8acc75e3d.wav,ну завтра позвоните утром
Dataset/buriy_audiobooks_2_val/9/21/cf93ce9549ff.wav,поминание об этой ужасной битве реджиса неизменно охватывала дрожь
Dataset/asr_calls_2_val/d/ff/aaf7e4625069.wav,из эээ другого военкомата
Dataset/buriy_audiobooks_2_val/d/05/23fd5e359c15.wav,гленна макнэр не обратила на
Dataset/asr_calls_2_val/2/e1/0968bdc4be1d.wav,чё климакс наступил так не знаешь в какую сторону бежать
Dataset/public_youtube700_val/7/e1/83b737f20efb.wav,и ни ногой
Dataset/buriy_audiobooks_2_val/2/f4/50a40a43c124.wav,ну как сказать близки мы не были последние месяцы я
Dataset/asr_calls_2_val/d/b5/36445425b69c.wav,здравствуйте я с кем разговариваю
Dataset/asr_calls_2_val/7/5d/777909d91c5a.wav,у вас что со слухом что ли плохо е горьевск
Dataset/public_youtube700_val/8/36/6447b2ce7bf1.wav,в то же время она обращена
Dataset/buriy_audiobooks_2_val/7/4b/0974dba45ba3.wav,коридору
Dataset/public_youtube700_val/f/61/af9995d1e974.wav,это реальный шанс для каждого человека
Dataset/asr_calls_2_val/c/74/bd6dc1738a79.wav,какой тимур
Dataset/asr_calls_2_val/1/d1/5910b2fb9888.wav,вот эти арабские мусульманские страны в том что они сегодня вот
Dataset/asr_calls_2_val/b/5b/a4945b8790a9.wav,а а ты кто
Dataset/buriy_audiobooks_2_val/b/1a/4e6e06f64ade.wav,изза ангара где
Dataset/asr_calls_2_val/a/d2/1f77640655de.wav,а тут классно
Dataset/asr_calls_2_val/c/ad/90670cff9d8f.wav,ещё какойто дебил звонит вообще
Dataset/buriy_audiobooks_2_val/b/ee/54a1615aca73.wav,позолоченные доспехи
Dataset/buriy_audiobooks_2_val/c/bf/07cbab0fdc13.wav,в открывшийся дверной проём проник лунный свет
Dataset/asr_calls_2_val/a/28/25c811711555.wav,кто там колхозник
Dataset/asr_calls_2_val/5/fb/6c309bf0cce7.wav,сниться ему что он уже проснулся
Dataset/asr_calls_2_val/0/b3/cf33ce0e0205.wav,да кому это интересно придурок
Dataset/public_youtube700_val/1/47/8c939762dfad.wav,если он стоял пару дней на нём оседает
Dataset/buriy_audiobooks_2_val/9/03/fccd05c13a15.wav,иванишин говорил
Dataset/asr_calls_2_val/f/70/837501800f78.wav,дак я там давай встретимся эээ я щас нахожусь в этом
Dataset/buriy_audiobooks_2_val/0/d8/345e06254636.wav,слишком это всё сложно как разведчик адмирал прекрасно понимал что это
Dataset/buriy_audiobooks_2_val/4/eb/9527df52a8c1.wav,притихла
Dataset/buriy_audiobooks_2_val/7/e4/535a32c773bd.wav,ему было
Dataset/buriy_audiobooks_2_val/d/65/4f1c2d762a75.wav,сказала
Dataset/asr_calls_2_val/f/54/756f0d6fb419.wav,я вам вообще не звонила
Dataset/asr_calls_2_val/f/23/9aa624269e79.wav,ты чё тварь
Dataset/asr_calls_2_val/2/ba/66fbcee55f37.wav,хочу тебя убить
Dataset/asr_calls_2_val/2/4d/5ea081ba2cb6.wav,это ж вы меня будете проверять или кто
Dataset/public_youtube700_val/6/08/acac90dadf32.wav,здесь эээ я бы хотела остановиться
Dataset/public_youtube700_val/6/20/542c5e24cf5a.wav,новая книга сознание и личность
Dataset/asr_calls_2_val/f/39/7ad7690265f1.wav,слушаю вас полковник синяк
Dataset/asr_calls_2_val/9/bc/8f4b44bce958.wav,увэка да
Dataset/asr_calls_2_val/8/2e/34b66a75b4da.wav,можно снять потом
Dataset/asr_calls_2_val/b/d8/6ea4b9fb907f.wav,тыы долбоёб
Dataset/buriy_audiobooks_2_val/c/d9/3f8e861ab2ed.wav,и застрелила его
Dataset/buriy_audiobooks_2_val/1/53/c38b347cba97.wav,исследовать обратную эволюцию
Dataset/public_youtube700_val/3/b4/51f1161de3ab.wav,сил и возможностей то что обязательно
Dataset/buriy_audiobooks_2_val/2/0e/9d2aa07c4c53.wav,вам конечно странно что яяя пишу вам
Dataset/asr_calls_2_val/d/9d/a4bd0d76d99d.wav,кто звонит куда звонит
Dataset/asr_calls_2_val/f/28/3f9a0c613bba.wav,гордеев
Dataset/public_youtube700_val/6/2a/717cb3e7f3b8.wav,дарами природы лечение
Dataset/buriy_audiobooks_2_val/a/4e/8af992f39edf.wav,домм где
Dataset/asr_calls_2_val/7/b5/e338ac3bed35.wav,да вот щас дам
Dataset/asr_calls_2_val/0/ff/36bedf839298.wav,не понял
Dataset/buriy_audiobooks_2_val/9/62/9926aa7d8461.wav,и убил его а потом испугавшись разоблачения покончил с собой и допустим что зная обо всём этом вы бы уехали
Dataset/asr_calls_2_val/3/54/1a0999af2517.wav,твоё ловэ мы за твой счёт вообщето звоним
Dataset/asr_calls_2_val/8/6a/4e66e10f169f.wav,я должна освободить вашу линию
Dataset/asr_calls_2_val/8/51/ae99d1d79236.wav,а нам звонят допустим то красногорский военкомат
Dataset/asr_calls_2_val/2/fd/f6e9efd59f2a.wav,ну ты блять и пидор
Dataset/asr_calls_2_val/d/86/e11e76c00fc6.wav,кому кому
